"ESU","SPECIES","METHOD","MAJOR_POPULATION_GROUP","NMFS_POPID","POPULATION_NAME","COMMON_POPULATION_NAME","DISPLAY_ORDER","RUN_TIMING","STREAM_NAME","YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","CITATION","CONTRIBUTOR","LINE_NOTES","FILE_NOTES"
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2019","731","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2020","374","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","1985","2277","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","1986","2481","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","1987","2051","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","1988","2371","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","1989","1887","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","1990","2321","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","1991","862","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","1992","1609","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","1993","1802","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","1994","847","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","1995","753","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","1996","748","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","1997","708","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","1998","813","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","1999","871","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2000","1031","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2001","1912","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2002","3784","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2003","3896","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2004","2709","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2005","2144","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2006","1685","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2007","883","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2008","1316","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2009","2716","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2010","5079","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2011","4445","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2012","3163","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2013","2161","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2014","1877","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2015","4123","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2016","2458","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2017","1052","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2018","696","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2019","471","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","1024","Lower and upper Middle Fork Salmon River","Lower & MF Salmon R","4.52","","Lower and Upper Middle Fork Salmon River Superpopulation","2020","467","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1025","South Fork Clearwater River and Lolo Creek","SF Clearwater & Lolo Ck","2.6","","South Fork Clearwater River and Lolo Creek Superpopulation","1985","6453","0.277666667","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1025","South Fork Clearwater River and Lolo Creek","SF Clearwater & Lolo Ck","2.6","","South Fork Clearwater River and Lolo Creek Superpopulation","1986","7033","0.277666667","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1025","South Fork Clearwater River and Lolo Creek","SF Clearwater & Lolo Ck","2.6","","South Fork Clearwater River and Lolo Creek Superpopulation","1987","5816","0.277666667","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1025","South Fork Clearwater River and Lolo Creek","SF Clearwater & Lolo Ck","2.6","","South Fork Clearwater River and Lolo Creek Superpopulation","1988","6720","0.277666667","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1025","South Fork Clearwater River and Lolo Creek","SF Clearwater & Lolo Ck","2.6","","South Fork Clearwater River and Lolo Creek Superpopulation","1989","5351","0.277666667","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1025","South Fork Clearwater River and Lolo Creek","SF Clearwater & Lolo Ck","2.6","","South Fork Clearwater River and Lolo Creek Superpopulation","1990","6579","0.277666667","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1025","South Fork Clearwater River and Lolo Creek","SF Clearwater & Lolo Ck","2.6","","South Fork Clearwater River and Lolo Creek Superpopulation","1991","2445","0.277666667","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1025","South Fork Clearwater River and Lolo Creek","SF Clearwater & Lolo Ck","2.6","","South Fork Clearwater River and Lolo Creek Superpopulation","1992","4563","0.277666667","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1025","South Fork Clearwater River and Lolo Creek","SF Clearwater & Lolo Ck","2.6","","South Fork Clearwater River and Lolo Creek Superpopulation","1993","5106","0.277666667","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1025","South Fork Clearwater River and Lolo Creek","SF Clearwater & Lolo Ck","2.6","","South Fork Clearwater River and Lolo Creek Superpopulation","1994","2402","0.277666667","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1025","South Fork Clearwater River and Lolo Creek","SF Clearwater & Lolo Ck","2.6","","South Fork Clearwater River and Lolo Creek Superpopulation","1995","2135","0.277666667","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1025","South Fork Clearwater River and Lolo Creek","SF Clearwater & Lolo Ck","2.6","","South Fork Clearwater River and Lolo Creek Superpopulation","1996","2121","0.277666667","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
